-40.39208237,-4.85208253
-40.39208237,-4.85291586
-40.38624904,-4.85291586
-40.38624904,-4.85208253
-40.38458237,-4.85208253
-40.38458237,-4.85291586
-40.38124904,-4.85291586
-40.38124904,-4.8537492
-40.37874904,-4.8537492
-40.37874904,-4.85458253
-40.37791571,-4.85458253
-40.37791571,-4.85541586
-40.37708237,-4.85541586
-40.37708237,-4.8562492
-40.37541571,-4.8562492
-40.37541571,-4.85708253
-40.37458237,-4.85708253
-40.37458237,-4.85791586
-40.37374904,-4.85791586
-40.37374904,-4.85708253
-40.37291571,-4.85708253
-40.37291571,-4.8562492
-40.37208237,-4.8562492
-40.37208237,-4.85541586
-40.37124904,-4.85541586
-40.37124904,-4.85458253
-40.36874904,-4.85458253
-40.36874904,-4.85541586
-40.36791571,-4.85541586
-40.36791571,-4.85708253
-40.36708237,-4.85708253
-40.36708237,-4.8587492
-40.36541571,-4.8587492
-40.36541571,-4.85958253
-40.36458237,-4.85958253
-40.36458237,-4.86041586
-40.36291571,-4.86041586
-40.36291571,-4.8612492
-40.35874904,-4.8612492
-40.35874904,-4.86208253
-40.35791571,-4.86208253
-40.35791571,-4.86291586
-40.35458237,-4.86291586
-40.35458237,-4.8637492
-40.35208237,-4.8637492
-40.35208237,-4.86458253
-40.35124904,-4.86458253
-40.35124904,-4.86541586
-40.34874904,-4.86541586
-40.34874904,-4.8662492
-40.34708237,-4.8662492
-40.34708237,-4.86708253
-40.34791571,-4.86708253
-40.34791571,-4.86958253
-40.34708237,-4.86958253
-40.34708237,-4.8712492
-40.34291571,-4.8712492
-40.34291571,-4.87041586
-40.34041571,-4.87041586
-40.34041571,-4.8712492
-40.33874904,-4.8712492
-40.33874904,-4.87208253
-40.33791571,-4.87208253
-40.33791571,-4.87291586
-40.33624904,-4.87291586
-40.33624904,-4.8737492
-40.33374904,-4.8737492
-40.33374904,-4.87458253
-40.33291571,-4.87458253
-40.33291571,-4.87541586
-40.33208237,-4.87541586
-40.33208237,-4.87791586
-40.33124904,-4.87791586
-40.33124904,-4.8787492
-40.32958237,-4.8787492
-40.32958237,-4.87958253
-40.32791571,-4.87958253
-40.32791571,-4.88041586
-40.32458237,-4.88041586
-40.32458237,-4.8812492
-40.32291571,-4.8812492
-40.32291571,-4.88208253
-40.32124904,-4.88208253
-40.32124904,-4.88291586
-40.32041571,-4.88291586
-40.32041571,-4.8837492
-40.31791571,-4.8837492
-40.31791571,-4.88458253
-40.31624904,-4.88458253
-40.31624904,-4.88708253
-40.31708237,-4.88708253
-40.31708237,-4.8887492
-40.31791571,-4.8887492
-40.31791571,-4.89708253
-40.31624904,-4.89708253
-40.31624904,-4.89791587
-40.31541571,-4.89791587
-40.31541571,-4.8987492
-40.31458237,-4.8987492
-40.31458237,-4.89958253
-40.31374904,-4.89958253
-40.31374904,-4.90041587
-40.31208237,-4.90041587
-40.31208237,-4.9012492
-40.31041571,-4.9012492
-40.31041571,-4.90208253
-40.30958237,-4.90208253
-40.30958237,-4.90291587
-40.30874904,-4.90291587
-40.30874904,-4.90208253
-40.30791571,-4.90208253
-40.30791571,-4.9012492
-40.30624904,-4.9012492
-40.30624904,-4.90041587
-40.30541571,-4.90041587
-40.30541571,-4.89958253
-40.30458237,-4.89958253
-40.30458237,-4.8987492
-40.30374904,-4.8987492
-40.30374904,-4.89708253
-40.30291571,-4.89708253
-40.30291571,-4.89541586
-40.30124904,-4.89541586
-40.30124904,-4.89708253
-40.29541571,-4.89708253
-40.29541571,-4.89791587
-40.29374904,-4.89791587
-40.29374904,-4.89708253
-40.29291571,-4.89708253
-40.29291571,-4.8962492
-40.29208237,-4.8962492
-40.29208237,-4.89541586
-40.29124904,-4.89541586
-40.29124904,-4.89458253
-40.29041571,-4.89458253
-40.29041571,-4.8937492
-40.28958237,-4.8937492
-40.28958237,-4.89458253
-40.28874904,-4.89458253
